_id,name,comment,time
1,MoZHto,汪苏泷yyds 来晚了,2023年06月24日 01:09
2,一只Silence_Wang,大家快去看舞台！！希林和汪汪戴墨镜好可爱！,2023年06月24日 00:05
3,小宋_yk,现在就是现在，别把自己困死在回忆里，也别为了未知的东西焦虑,2023年06月25日 19:51
4,宝贝的玲,156,2023年06月25日 19:11
5,鱼鱼耶ouo,154,2023年06月25日 18:44
6,Dream_oLJk,153,2023年06月25日 18:25
7,永远猫猫体质,153,2023年06月25日 18:02
8,King丶of-,152,2023年06月25日 17:35
9,荼荼泡茶,151,2023年06月25日 17:30
10,妮妮_QT4Z,cpdd,2023年06月25日 17:20
11,你说的没错_,149,2023年06月25日 16:59
12,故-明,好前排哈哈哈哈哈哈,2023年06月25日 16:55
13,原来只是遗憾,147,2023年06月25日 16:47
14,银河里的星星是蓝色的,146,2023年06月25日 16:44
15,匸CC,145,2023年06月25日 16:22
16,慕瑶姬,,2023年06月25日 16:22
17,手排琴结果Screamo,[西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智],2023年06月25日 15:41
18,手排琴结果Screamo,[西西呕吐][西西呕吐][西西呕吐][西西呕吐][西西呕吐],2023年06月25日 15:12
19,每天神经质的小李,[多多可怜],2023年06月25日 14:56
20,手排琴结果Screamo,,2023年06月25日 14:43
21,TY小朋友-,脑子里都是今夜留给今夜吧,2023年06月25日 10:46
22,TY小朋友-,洗脑成功,2023年06月25日 10:46
23,TY小朋友-,汪苏泷汪苏泷啊啊啊啊爱死你了,2023年06月25日 10:45
24,这个奇奇怪,海边大乐队对标后海大鲨鱼,2023年06月25日 09:44
25,囷华亭,汪苏泷是真的强,2023年06月25日 09:14
26,小胖子珊珊,妈呀太牛了[多多大哭],2023年06月25日 07:13
27,岸边露伴纳豆拌饭,把今夜的烦恼就留在今夜吧 明天还是快乐的修勾,2023年06月25日 06:10
28,Sunny_Louis,看到这条评论的人以后的每一天都会非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常非常幸运,2023年06月25日 01:41
29,邹大帅汽,136,2023年06月25日 01:20
30,在风的边缘试探着,希林在这里面的声音好性感,2023年06月25日 01:13
31,焰晏闫,在意的事情要慢慢来,2023年06月25日 00:47
32,有时在午夜时分,太上头了,2023年06月25日 00:32
33,舟九骸_,就把今夜留给今夜吧,2023年06月25日 00:14
34,布baby,看到汪苏泷又和女歌手合作，第一首听汪苏泷给希林定制的歌，好像他总是能无限扩大女歌手的优势，就离谱,2023年06月24日 23:56
35,女巫同学,一起在宇宙飞船上开party吧！！！！,2023年06月24日 23:54
36,临音依梦,这首歌很好听,2023年06月24日 23:41
37,临音依梦,希林唱的很好,2023年06月24日 23:40
38,HeyDavi,感觉把旋律推到前面些会更好,2023年06月24日 23:31
39,壹拾_M4pe,126,2023年06月24日 20:44
40,西华呃呃,希林,2023年06月24日 20:29
41,正牌七少,今夜的歌声是属于今夜的两位歌手的，全程都是随着他俩的音乐一起摇摆，这个一个真实的世界吗，通过这段不停的反复提问将歌曲的情绪推上顶点，像我们这样尽情摇摆仿佛不那么真实，我们应该像两人一样放松，今夜的烦恼就就在今夜。,2023年06月24日 20:23
42,HamTandy,"今夜，但悬一枚初月
于你窗前
梦里轻声相呼的
便如不尽的时光
今夜，那熟睡的脸庞
隐在群星之间✨",2023年06月24日 20:03
43,普朗克小弟,把今夜留给今夜吧，明早考试明早再说,2023年06月24日 19:47
44,清风霁月人间过,就把今夜留给今夜吧,2023年06月24日 19:11
45,委以琴瑟,留给今夜[多多耍酷],2023年06月24日 18:52
46,Taurus180113,来啦来啦,2023年06月24日 18:39
47,随枫而至丫,118,2023年06月24日 18:35
48,忽梦辰东,117,2023年06月24日 18:29
49,_-洋溢-_,116,2023年06月24日 18:14
50,笔墨轻狂_Lxn3,115,2023年06月24日 18:12
51,吴D浩宇,114,2023年06月24日 18:06
52,逆袭de喵,留给啥？,2023年06月24日 18:00
53,_一颗橙子树_,112,2023年06月24日 17:52
54,眼里无风也无你,111,2023年06月24日 17:49
55,小唐今天听什么捏,哥哥改编太好听了，两位老师神仙搭配,2023年06月24日 17:41
56,星月故里Time,"留给今夜吧
一起穿越这孤独的宇宙",2023年06月24日 17:27
57,叫我王淑淑淑女,出现在我今天的日推 神奇,2023年06月24日 16:54
58,会如所愿_Vwill,是最棒的汪制作人！！,2023年06月24日 16:38
59,是小闪吖,泷泷！,2023年06月24日 16:38
60,劷咩咩,105,2023年06月24日 16:33
61,恩恩bright_,104,2023年06月24日 16:22
62,二分明月日,来了来了,2023年06月24日 16:21
63,爱莉希雅_XMyW,101,2023年06月24日 16:18
64,云村村民168572497153527,第101,2023年06月24日 16:18
65,唐心小泷包,第100！,2023年06月24日 16:08
66,羡羡公主ovo,"想见的人迟早会见的
但应该好好抱一下的，万一是最后一面呢。",2023年06月24日 16:00
67,能做你的crush吗,wow,2023年06月24日 15:51
68,吃糖太多,汪:什么话，什么话，我要见我律师[西西惊吓],2023年06月24日 15:29
69,黄瓜沾辣酱Chen,每个人都是一个孤独的宇宙啊,2023年06月24日 15:06
