_id,name,comment,time
1,-北-辞-,记住 摆烂太久是会被收走天赋的,2023年2月12日 14:33
2,詹詹库气,正在听歌的那位，没错就是你，你以后绝对会超有出息真的。,2023年3月30日 22:38
3,-尓-,蔡健雅老师的版本让我觉得，就是得不到，让自己好起来。林俊杰老师的版本让我觉得，得不到也没关系，自己最重要。,2023年2月4日 02:36
4,里克熊的小甜饼,有时候我看着路边放学的高中生们，就好像我是他们其中一员，我和他们并排走着，感受着青春洋溢的气息，恍然间却发现时间已经过去了十年。,2023年2月4日 01:02
5,不如我们从頭来过吧__,好喜欢人民日报这段激励的话,2023年3月7日 16:38
6,萧逸_x_,那就祝看到这句话的人都有好运降临！,2023年3月10日 13:33
7,-尓-,网易你搞到版权的样子真的很帅！！！,2023年2月4日 02:10
8,栗子轩-bear,她会三天不洗头但打扮起来真的很美，她会经常发脾气说脏话但也会很温柔的说谢谢， 她很敏感也很清醒她说她不相信爱却是个恋爱脑，她说她向往自由快乐其实她不快乐是个彻头彻尾的悲观主义，她高喊着无爱者自由可她还是希望有人能爱她，我永远站在她那边，她是什么样的人，因为我爱她，我和她是一个人 。,2023年3月23日 03:58
9,山寻雀,希望大家最后一张底牌是真诚,2023年2月5日 19:57
10,小析翊,当代年轻人现状,2023年3月20日 23:11
11,HaoRan811,其实早睡两个小时，并不错过什么重要信息,2023年2月11日 08:18
12,冉冬陽_,朋友圈渐渐没有秀恩爱的了 大家都知道不确定的人不公开,2023年2月18日 23:48
13,不是耐看型,你觉得自己眼睛太小 头发太少脸型好丑 偶尔抬手都觉得自己的手指不够纤细 低头觉得自己的腿不够纤长 你从头到尾都在挑剔自己 可山有山的错落 你也有自己的平仄,2023年2月22日 22:55
14,不开心的鱼头,我不是不婚主义 也不是必婚主义 是幸福主义.,2023年4月21日 14:43
15,关于你的心事n,奇怪，人们受了委屈都不会吭声，但听到安慰却泣不成声,2023年2月12日 21:55
16,wwxh_MQXI,没考好 复读了,2023年06月25日 20:40
17,ZKSA626627,沾沾喜气,2023年06月25日 20:39
18,拐角处见你,你 最特别 最会暧昧 最会逃避,2023年06月25日 20:34
19,疯狂呗,"把左手 把右手
大拇指 往这划 大拇指
放这里 放这里",2023年06月25日 20:33
20,iQ-Xx,,2023年06月25日 20:30
21,丞-哥,她是破碎的 只有她素颜点烟的样子 才是最真实的 看向窗外漆黑的夜空 脑子里都是那些难听的话,2023年06月25日 20:30
22,Samson_96,祝你成功专升本，往后的日子里诸事顺利，前程似锦。,2023年06月25日 20:22
