_id,name,comment,time
1,什么时候吃饭肚子咕咕叫,救命这么好听居然评论这么少！感谢日推,2022年4月6日
2,秃头咩羊,我以为这是一首999+的歌，没想到这是属于325个人的宝藏,2022年8月22日
3,okieMz,又偷听到一首别人没有的好歌,2022年3月23日
4,殺手櫻,我们本就不般配，像鸟从不落于枯枝,2022年9月16日
5,秋芜欸,“现在想的除了上岸还是上岸”,2022年11月6日
6,被PUA荷包蛋,今天吃了个馍 你说是什么馍 我说Can you kiss me more,2022年7月14日
7,杍珨,真的很适合一个人走路的时候听诶！,2022年10月17日
8,絮梦怡孤,我躲在人群中，常常幻想着自己就是台上正在发光的人。他们自信，优秀，生活在聚光灯下，喝彩声中。而我只是万千观众中不起眼的路人甲。我太平凡了，没有很棒的成绩，很惊艳的长相，很完美的身材，我发现自己普通到尘埃里。那些在爱的家庭里长大的孩子，他们身上那种自信是我永远无法拥有的。,2022年9月29日
9,月亮在幻想,早餐店的老板娘问我要什么，我想我该要肆意妄为，要志得意满，遨游山川和湖海，要世界所有烂漫。 开个玩笑，我已经长大了。 我要豆浆和油条,2021年10月18日
10,只剩此刻,我好像有很多朋友 但又经常一个人,2022年11月13日
11,何止对妳心动,很讨厌起床 有种棺材板被掀开的愤怒,2023年3月8日 16:56
12,小易同学努力上岸,哥们哥们把书读烂，困在爱里是笨蛋,2023年4月4日 20:46
13,克莱因蓝友,我永远会被温柔的歌吸引,2022年4月10日
14,万万醉了,感觉单身久了真的会得单身癌，如果有人稍微走进你的生活，就会有种生活节奏被打乱的不安感，尤其是在需要牺牲自己的时间与喜好去取悦另一个人的时候。,2023年3月19日 00:23
15,喵呜酱的小龙虾,公主拿起剑冲进高塔救出女巫，带着她回了城堡，被抢走剑的骑士手无足措地看向努力憋笑的王子。,2022年9月6日
16,came_down,这算emo rap么？,2023年06月25日 19:26
17,ii無機鹽,我很期待！,2023年06月25日 19:08
18,妮妮_QT4Z,cpdd[多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过],2023年06月25日 17:23
19,江溯槐-,期待,2023年06月25日 17:05
20,手排琴结果Screamo,[多多无语][多多无语][多多无语][多多无语][多多无语][多多无语],2023年06月25日 15:15
21,山间小卖部,"不是听的人少,只是没说话，佳作会有人看到的",2023年06月25日 14:56
22,手排琴结果Screamo,[西西惊吓][西西惊吓][西西惊吓][西西惊吓][西西惊吓],2023年06月25日 14:46
23,怀念和她的时光,写作业神曲,2023年06月25日 14:14
24,小禾ye,好呀好呀[多多可怜][多多可怜],2023年06月25日 13:55
25,Kistherenody,tired of your love,2023年06月25日 12:12
26,mmmmmgjfjj,最近不咋开心，听到这歌感觉有点开心了,2023年06月25日 12:08
