_id,name,comment,time
1,Piggy小著,提大名没事儿的 我也好奇去微博搜了搜是什么 视频剪的针不戳 像mv一样 哈哈,2021年6月29日
2,爱吃椒盐西红柿,Rapper有个喜欢听R&B的男友，从此他的晚安曲就变成了陶喆王力宏,2021年6月28日
3,假装是炀炀,“不太热烈的爱情才会维持久远。”,2020年12月12日
4,magnolia_jr,主唱在和rapper洗漱的时候，突发奇想从他的小世界里拿出了有线耳机，转头把接口给了身边的rapper“给我唱歌。”，rapper可能被主唱的美貌又一次震撼到了也可能在想哪来的耳机，顿了一会儿才想起来他家主唱要听歌，于是把耳机线插到蜷起的拳头里“要听什么。”,2021年8月20日
5,-shem羊,拽拽的rapper有个很可爱的男朋友，男朋友喜欢陶喆王力宏还喜欢戴耳机把另一头放在他手里，让他唱给他听，rapper会很心情很好的勾起嘴角给他轻轻哼唱着，刷着牙的小男朋友会高兴的蹦蹦跳跳变成一只可爱的小狗勾，小男朋友和他在一起也会皱着鼻子奶凶奶凶的唱两句rap，经常逗的rapper笑倒在地,2021年7月24日
6,开心同学-_,我也和喜欢的男孩子谈恋爱啦！,2020年12月12日
7,花西x,陶喆，love song，目不斜视，随声听，好帖啊啊啊啊啊谁懂我😭,2021年6月19日
8,什么芝士蛋糕亚,明年的合作舞台就这首行不行,2021年7月2日
9,媛LWP,姐妹们我理解的你们很激动，但是毕竟不是咱家主场，虽然小著同意了，但毕竟是人家的歌，我们激动完就收一收吧，多评评歌,2021年9月13日
10,Emotion--_,我有两个朋友，真的，毫不夸张的说，这个歌太贴了，真的！！！这里好多歌词跟他俩一模一样，难道，小情侣谈恋爱都是相同的的吗（他俩小男生）[西西奸笑],2021年6月29日
11,时代峰峻他妈,千万别让我在物料里听到你俩哼这首歌 不然我就当你俩真真切切的官宣了！！,2021年9月12日
12,_不想看月亮了,“世界上另一个我们一定不会特别怂”,2021年7月1日
13,販賣夏日爛漫,呜呜呜呜小著 你太好了,2021年6月29日
14,TTAIWW444,好喜欢刘耀文 想和像刘耀文一样的男孩子谈恋爱,2021年1月6日
15,寒-鹤,距离越靠越近 love song 随身听 周杰伦 陶喆 rapper 转音 钢琴 目不斜视 永远如此的望着你 嘘 真是一首神奇的歌 有人感觉到了吗,2021年6月23日
16,vv201111,喜欢你紧紧皱眉 叫我胆小鬼,2023年06月25日 20:13
17,7仔想吃杨桃,当我飞奔向你,2023年06月25日 19:47
18,魚魚别闹了,能问一下哪部剧嘛！,2023年06月25日 19:24
19,一只小松徐_Pk,今日份最喜欢 点赞一个听一遍,2023年06月25日 19:23
20,Evelyn琳w,听到的时候真的激动,2023年06月25日 19:20
21,亦素-,“那两百个月大的小朋友你会哄吗？”把我杀了给让让和在在助助兴吧,2023年06月25日 19:13
22,未来定是你,有是看让让在在婚礼歌单来的吗？[多多可怜],2023年06月25日 19:05
23,春酝小漾,原来 向日葵和小太阳是互相照亮彼此的,2023年06月25日 18:59
24,yan轻欢,"“我在在辣” “我让让辣”
————《当我飞奔向你》",2023年06月25日 18:48
25,烟花巷陌3_zJQW,救命啊,2023年06月25日 18:39
26,墨慕末,想做你的随身听，想要和你一直在一起，想要和你一起看这个世界,2023年06月25日 18:39
27,墨慕末,比起两个人互相折磨，我更喜欢互相理解，互相做自己,2023年06月25日 18:36
28,墨慕末,我会想像我和你相遇的时刻，但不代表我会因此放弃我自己,2023年06月25日 18:36
29,墨慕末,焦虑往往是对自身受到的威胁的高估，以及对我们自身应对能力的低估。,2023年06月25日 18:35
30,蜡笔小鑫_0nKF,没想到，我在我爱看的电视剧里听到了我喜欢的歌，怪不得听着耳熟,2023年06月25日 18:28
31,LenserZ,宁家慧我爱你💕,2023年06月25日 17:47
32,猫2鱼6,啊啊啊啊啊啊啊,2023年06月25日 17:33
33,妮妮_QT4Z,cpdd,2023年06月25日 17:21
34,我让让辣081005,"我在在辣
我让让辣",2023年06月25日 17:21
35,_ddde,我不是胆小鬼 起码在你面前 我的勇气可以拿第一名,2023年06月25日 17:19
36,若兮ab,"我在在啦～
我让让啦～",2023年06月25日 17:06
37,一锅煮不下,那跟植物人有什么区别,2023年06月25日 16:57
38,浠亠,之前好喜欢好喜欢好喜欢的一首歌，现在在喜欢的电视剧里出现了！！！[多多可怜],2023年06月25日 16:25
39,小雨转晴RQ,你小子,2023年06月25日 15:49
40,Eaean-,谁懂啊，喜欢的歌手好像住进 猫的树 里面啦，好喜欢啊都，就像灌了大口气泡的时候 暗恋对象说喜欢你，这么浪漫 不要命啦,2023年06月25日 15:44
41,手排琴结果Screamo,[多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜],2023年06月25日 15:43
42,甜ne,姜羽然还是姜艺然 插一句周翊然好帅！,2023年06月25日 15:38
43,羊羊碎啦-,我在在辣～,2023年06月25日 15:26
44,手排琴结果Screamo,[西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智],2023年06月25日 15:14
45,小懒05_z,啊啊啊啊好喜欢,2023年06月25日 15:08
46,手排琴结果Screamo,[多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡],2023年06月25日 14:45
47,小魚_xiyi,刚刚听到 现在就在网易云,2023年06月25日 14:21
48,江扰_,我知道,2023年06月25日 13:55
49,秋昼,我也是!,2023年06月25日 13:51
50,燒成灰烬的恋,欧华宇准备结扎,2023年06月25日 13:14
51,葡萄什么时候成熟呢,当我飞奔向你,2023年06月25日 13:08
52,莓莓biu酱酱,啊啊啊啊啊啊啊啊,2023年06月25日 13:06
53,是在在辣_,喜欢你紧紧皱眉 叫我胆小鬼,2023年06月25日 12:42
54,小范不迷糊,也可能是双向奔赴,2023年06月25日 12:37
55,骂醒我_7,甜哭了,2023年06月25日 12:17
56,边角余光,想做你的随身听，只要你能带着我就行,2023年06月25日 12:14
57,1-物极必反777,“我在在辣” “我让让辣” ————《当我飞奔向你》,2023年06月25日 12:11
58,yyyyyyy_HHN1,爱上了,2023年06月25日 11:10
59,小王子的玫瑰小姐77,好听！,2023年06月25日 11:09
60,YoungHhhan,好的好的,2023年06月25日 10:57
61,西西弗r,日推！Nice！听了心情会变好🥰,2023年06月25日 10:42
62,被屁崩的狗,“下雨了不知道跑起来啊，笨蛋”,2023年06月25日 10:30
63,整一个大动作,我要又热烈又久远！,2023年06月25日 10:17
64,Luc3_yuxi,但是他问的是小著说的是什么,2023年06月25日 10:05
65,小蓝蓝_HCMT,"2019年6月17日
今天我嫁给他了。
——苏在在 今天她嫁给我了。
很荣幸。
——张陆让",2023年06月25日 09:55
66,vv201111,让让！,2023年06月25日 09:44
67,阿业的小可爱,特别好听的歌 特别配的两个人,2023年06月25日 09:36
68,在困别烦,现在来听 发现原来被用到电视剧里了 更多人可以听到了 恭喜,2023年06月25日 09:09
69,yyyyykkx,这很难评喜欢好久的歌 在电视剧里听到喽,2023年06月25日 09:05
70,那些记忆我替你记着,“下雨了就跑起来啊 笨蛋”,2023年06月25日 08:51
71,小羊無旋律,“你不一定要成为太阳 如果你愿意的话 星星 路灯 萤火虫都可以发光 哪怕永远不发光 有的人也能一眼就看见你”张放奶奶这句话真的好暖心呀[多多大笑],2023年06月25日 08:26
72,ynguyen,upupupupup,2023年06月25日 07:36
73,hocllo,我同意！,2023年06月25日 06:05
74,饭桶说谁,！！努力遇到自己的让让,2023年06月25日 01:37
75,核筱桃,在在是让让的，姜小佳是顾然的，关放是大家的[多多比耶],2023年06月25日 01:36
76,是不正呀,“我在在辣”“我让让辣”,2023年06月25日 01:32
77,心碎小狗_O_,“苏在在 回家了”,2023年06月25日 01:23
78,_KTD,如果半夜失眠睡不着怎么办？,2023年06月25日 01:22
79,-iiiD0g,甜得我根本睡不着[好听哭了],2023年06月25日 01:22
80,云悦的天使,晚安，别熬夜了，学习也不可以，乖，不然皮肤会变差，体质变弱,2023年06月25日 01:16
81,Mzly2018,好听,2023年06月25日 01:14
82,云悦的天使,以后不再抱怨了，我要积极面对，毕竟没人懂你，大都只会觉得你懦弱可笑，那么爱抱怨,2023年06月25日 01:13
83,从不露姓的赵某人,jiaqi宝宝晚安,2023年06月25日 01:13
84,是木不是move,亲爱的张陆让 晚安喽,2023年06月25日 00:46
85,一口餐包-,我在在辣 我让让辣,2023年06月25日 00:28
86,Kicsy,cue到的四位歌手都是我很喜欢的！！,2023年06月25日 00:17
87,Dyemyownlife,几年前就收进我私人歌单的歌曲出现在了喜欢的电视剧里的感觉真的特别特别惊喜！Piggy你现在是真的火了🫰🏻,2023年06月25日 00:08
88,xxxTR_,让让,2023年06月25日 00:05
89,下雨天ye,我也是！！！！,2023年06月24日 23:52
90,Glimpse-tiam,好久不见！！！苏在在,2023年06月24日 23:46
91,Hcit_,喜欢的歌在喜欢的电视剧里出现了！！！！[多多大笑][多多大笑],2023年06月24日 23:35
92,桃崽椰椰冻,消失的下雨天，我好想再淋一遍💘,2023年06月24日 23:12
93,传递正能量2_包容大度气量大,"宁静是补药，可以弥补人类的痛苦；
智慧是良药，可以医治烦恼后遗症。 真正的惨败，是你摔倒了爬不起来；
能排除痛苦、去除烦恼的人，就是一个能远离黑暗走向光明的人。 禅定的般若智慧，将会让我们克服人间所有的烦恼。
因为昨天会过去，明天会更美好。
因为烦恼会过去，般若智慧才会现前。",2023年06月24日 23:12
94,一口口y,让让明天见,2023年06月24日 23:11
95,Ahrihi,可是还要两个多月才能见到你诶 可是每天都好想见到你啊 可是青岛又不像北京离天津这么近 可是我怕我们坚持不到两个月,2023年06月24日 23:05
96,梅州下小雨_y,这其实是周杰伦的歌词,2023年06月24日 22:49
97,illpuppyyyy,已癫狂 特别喜欢的歌出现在最喜欢的片段里,2023年06月24日 22:45
98,Ww涵_,"""我才没有看你。""
""嗯 没看 是我在看你。""",2023年06月24日 22:45
99,清辰wx,最近这首宝藏歌曲因为猫的树的《当我飞奔像你》被更多人听到啦 神奇的是 猫的树也给文轩拍了一个小短片叫《一起等雨停》 总之就是 无论电视剧还是小短片 都很纯爱 特别美好的感情 完全在我的xp上 纯爱战神应声倒地,2023年06月24日 22:35
100,清辰wx,因为这首歌的歌词特别贴宋亚轩和刘耀文的相处日常 然后粉丝就用这首歌作bgm剪了视频发在了b站上 然后由于特别贴 播放量比较高 看了那个视频后好多人感触挺深就来听歌评论啦 但是害怕影响到小著和他的作品 所以大家都不敢提大名 然后小著真的特别特别好 他去搜了那个视频 还说提大名也没关系,2023年06月24日 22:31
101,爱听甜歌-,飞奔！好听,2023年06月24日 22:29
102,hi吞掉小困包,楼主问的是评论都在说什么诶 两个都说一下也没关系吧,2023年06月24日 22:27
103,清辰wx,永远心动 ,2023年06月24日 22:22
104,清辰wx,无论是视频还是文字 永远为这样美好的场景而心动,2023年06月24日 22:21
105,言夏YX,我的王子，今天，我好想和你去看一次海,2023年06月24日 22:20
106,Luc3_yuxi,本身就是说的碗盆 和这部网剧没关系 小著发这条评论的时候还没有网剧呢,2023年06月24日 22:20
107,Luc3_yuxi,一起等雨停 一起看彩虹,2023年06月24日 22:18
108,蕾伊超甜,"对会提供情绪价值的男生没有抵抗力 顾然除了嘴欠了点都绝绝子呀
张陆让也好细心
飞奔向你好会拍
那种暗戳戳的细节",2023年06月24日 21:56
109,彤1去不复返,我给你解释吧 小著说的视频是文轩cp粉（宋亚轩＆刘耀文）在小破站上用《耳喃》剪的视频，然后也是怕ky到（歌词真的很贴合他们哈哈，就没有太那啥,2023年06月24日 21:34
110,笑火树银花,宝宝你如果是问点赞最高的那几个评论 视频是刘耀文宋亚轩两个小朋友的cp视频哦 如果是近期的评论那就是电视剧当我飞奔向你,2023年06月24日 21:34
111,星星眨眼咯,"“你笑一个嘛”
“不想笑”
“那你就是生气了？”
“没有生气，不想生气”
“那笑一个嘛”
“不想笑”",2023年06月24日 21:32
112,isaye,关于文轩,2023年06月24日 21:27
113,下次一定开心哦,真好呀我还没有谈上呢,2023年06月24日 21:15
114,半碗冰糖雪梨,当我飞奔向你,2023年06月24日 20:59
115,u47i,让让 明天见,2023年06月24日 20:55
116,Glimpse-tiam,我在在啦 我让让啦,2023年06月24日 20:55
117,谌胤,救命评论区都在说什么，好想吃瓜但是真的看不懂啊喂，什么视频什么大名有没有好心人解答一下,2023年06月24日 20:50
118,好睡觉了o,谁懂阿 哭死[多多大哭],2023年06月24日 20:43
119,春天不会梦见死亡,看剧的时候听到就觉得是小著的歌[多多可怜]真的被我猜对啦耶耶耶,2023年06月24日 20:29
120,猪猪想早睡,啊啊啊啊被用到电视剧里了也太甜了 小著火啦,2023年06月24日 20:21
121,吃饱了吗今天,“我怎么会生气 不想生气”,2023年06月24日 20:20
122,快樂警署督查員,我让让辣,2023年06月24日 20:14
123,云边村委会副主任,“向日葵🌻和太阳🌞 是相互照亮彼此的”,2023年06月24日 20:02
124,允殊_,飞奔来的打卡！,2023年06月24日 19:10
125,moonlight1122,我存在，那存在我喜欢你,2023年06月24日 19:09
126,moonlight1122,就让我飞奔向你,2023年06月24日 19:09
127,moonlight1122,下雨了就跑起来啊,2023年06月24日 19:08
128,moonlight1122,我让让啦！,2023年06月24日 19:08
129,moonlight1122,“我喜欢你没有命题”,2023年06月24日 19:07
130,majisssssss_,好听死了TT好想谈一个顾然一样的bf,2023年06月24日 19:03
131,谢俞-o,才知道两年前喜欢的歌变成了当我飞奔向你的bgm妈啊，太棒了呜呜呜呜,2023年06月24日 19:01
132,somi_u,我也是,2023年06月24日 19:01
133,Zzz-洱,正常,2023年06月24日 18:33
134,佳佳早点睡啦-,当我奔向你,2023年06月24日 18:32
135,Zzz-洱,我让让辣！,2023年06月24日 18:32
136,Zzz-洱,我在在辣！,2023年06月24日 18:26
137,Colufulx,啊啊啊啊啊啊这歌真的卡我点了,2023年06月24日 18:18
138,我承诺过不会对她生气,一天十八集…,2023年06月24日 18:07
139,季离--,只想做个过期小孩,2023年06月24日 18:00
140,每天都要i一诺呀,有幸听过这首歌，没想到在小飞奔里出现了，我就说怎么这么熟悉,2023年06月24日 17:43
141,桐hmh,我也是！！！,2023年06月24日 17:33
142,静佳音-,救命这首歌我真的救命宝藏歌手唱的居然在电视剧里面出现了我就说声音怎么这么熟悉,2023年06月24日 17:29
143,孟冬柒_Honey,bgm 响起，我的小宝藏要被更多人听到啦,2023年06月24日 17:22
144,Songjonngkiii,对！！！！！巨有感觉,2023年06月24日 16:51
145,7YKJin,每个女孩在喜欢她的人眼中都可以成为公主,2023年06月24日 16:50
146,睡不醒羊橘,"“我在在辣”
“我让让辣”",2023年06月24日 16:47
147,PerRrMiF-,“下雨天就跑起来啊 笨蛋”,2023年06月24日 16:37
148,喜欢一切喜欢,哈我就知道当我飞奔向你插曲,2023年06月24日 15:56
149,嘴角有奶油,我的小宝藏火啦,2023年06月24日 15:54
150,lzmcure,好喜欢这种风格 当我飞奔向你来滴！好好听！绝！！！,2023年06月24日 15:44
151,minnnju_qewole,那天晚上我做了个好长好长的梦 梦里的童话有了美好的结局,2023年06月24日 15:34
152,星星泡菜xxx,我在在辣！,2023年06月24日 15:04
153,诗情颂雅意,虽然当我飞奔向你很好看 但是这首歌的评论不是主场 还是多评评歌 歌也超级听的,2023年06月24日 14:50
154,啤酒味泡菜,好好听啊啊啊啊啊啊啊啊啊啊啊啊,2023年06月24日 14:49
155,我是你辛迪欧尼,不过这首放在见面吧那部应该也不错,2023年06月24日 14:39
156,秋的猫_,家人们谁懂啊 喜欢的歌配上喜欢的剧！！！,2023年06月24日 14:31
157,柠稔_z7we,啊啊啊最爱的歌和最爱的剧！！,2023年06月24日 14:26
158,ilikeshiiii_,夏日 空调 教室 mp3,2023年06月24日 14:22
159,亦素-,《当我飞奔向你》,2023年06月24日 14:16
160,-乘鹤去-,上好佳T^T,2023年06月24日 14:13
161,-乘鹤去-,我也,2023年06月24日 14:10
162,JIANNNNN_,我让让啦,2023年06月24日 14:00
163,MissCrab_jj,喜欢姜个顾事组合,2023年06月24日 13:55
164,日系少女八嘎酱_hlw,"“我在在啦”
“我让让啦”",2023年06月24日 13:33
165,wwith周周,是我[多多调皮][多多调皮],2023年06月24日 13:32
166,wwith周周,以后都喜欢下雨天咯,2023年06月24日 13:31
167,Knowyourselfhi,啊啊啊啊啊看完16集 立刻过来听歌真的好好听啊啊啊啊,2023年06月24日 13:22
168,取昵称真的很烦thankyou,总结得太到位了,2023年06月24日 13:19
169,恋森_,说不定不喜欢也是褒义词，因为爱你,2023年06月24日 13:02
170,cen会发光啊,消失的下雨天我好想再淋一遍,2023年06月24日 12:55
171,Liousas,消失的下雨天 我好想再淋一遍,2023年06月24日 12:50
172,xxlibmg,张淼怡你会越来越好的,2023年06月24日 12:48
173,linz_5zIv,当我飞奔向你,2023年06月24日 12:35
174,橙色避风港,真的哭死,2023年06月24日 12:32
175,珍珍日上zz,我也是！！听到的时候好激动[多多大哭][多多大哭],2023年06月24日 12:28
176,张张陆让,“每个女孩在喜欢她的人眼中都可以成为公主”,2023年06月24日 12:25
177,抱紧小葵a,我也是,2023年06月24日 12:19
178,MagicZ_,呜呜呜呜呜呜呜呜呜我最爱的耳喃用在我喜欢的电视剧里了,2023年06月24日 12:12
179,一口炫死两条蛇-,评论都是关于剧的了，真的很难不伤心[多多难过],2023年06月24日 12:10
180,不二-橙,他在我的听歌排行榜霸占了两年多，今天决定放弃了[多多难过],2023年06月24日 12:01
