_id,name,comment,time
1,tainxxx,"在与理性永恒的冲突中,感情从未失过手，不是吗",2023年06月25日 20:05
2,向温柔投降了啊,21了还没遇到喜欢的人哈哈哈,2023年06月25日 20:02
3,辞_小x,喜欢.....,2023年06月25日 19:49
4,小雨一夏,日推而来,2023年06月25日 18:21
5,冷凹-,年少时的喜欢 走了,2023年06月25日 18:07
6,妮妮_QT4Z,[多多大笑][多多大笑][多多大笑][多多大笑][多多大笑][多多大笑][多多大笑][多多大笑][多多大笑]cpdd[多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡][多多瞌睡],2023年06月25日 17:33
7,手排琴结果Screamo,[西西晕了][西西晕了][西西晕了][西西晕了][西西晕了][西西晕了],2023年06月25日 15:26
8,手排琴结果Screamo,[西西流汗][西西流汗][西西流汗][西西流汗][西西流汗][西西流汗],2023年06月25日 14:57
9,赶得上花期,年少的喜欢年少的喜欢，也只不过是情窦初开的惊鸿一瞥,2023年06月25日 14:56
10,我不管我最棒er,白月光和朱砂痣,2023年06月25日 13:24
11,东坡拒仕丶,有多少人是日推到这首歌的！,2023年06月25日 13:03
12,若-y133,光是喜欢就好了。,2023年06月25日 12:17
13,vulgar_5u,我想你的时候 你也会想我嘛？,2023年06月25日 11:04
14,南芝_PaNz,或是对 或是错 或是没结果[蛋仔叹气],2023年06月25日 10:12
15,丶小神仙们好,要成为发布高质量歌曲最多的那个人，加油,2023年06月25日 10:09
16,晴殇__,打卡,2023年06月25日 08:46
17,是菲崽啦,你是年少时的欢喜 喜欢的少年是你,2023年06月25日 08:06
18,aowu,,2023年06月25日 07:36
19,小猫叫安安,怎么会不喜欢呢，毕竟是在我青春里的人,2023年06月25日 01:29
20,是余余子耶-,你是年少的欢喜，喜欢的少年是你。,2023年06月24日 23:04
21,不典丁,暗恋是一个人的兵荒马乱,2023年06月24日 22:37
22,雪尽祁_,我该怎么收场我向所有人炫耀了你的好.,2023年06月24日 22:31
23,puff_swiss,感觉很治愈，听着👂很舒服,2023年06月24日 21:20
24,赤道飞行员,月亮从未属于我，但月亮确实在某一刻曾照亮过我,2023年06月24日 20:15
25,赤道飞行员,人终将被年少不可得之物困其一生,2023年06月24日 20:14
26,沈骏的小太阳,印象里的他蓬松微卷的头发，总会戴一副大大的黑框圆眼镜，米色毛衣、白色裤子和米色帆布鞋，让我记了很久很久，后来一场考试各奔东西，再也没见，理所当然的偶遇也与关于他的记忆一起藏在了心底。,2023年06月24日 20:11
27,用户3976332985,不爱听别听,2023年06月24日 19:54
28,我推开的云霞没有天迹,有气无力，副歌留白是吧，简直就是浪费这旋律,2023年06月24日 19:34
29,爱龙猫的小婷子,想。,2023年06月24日 18:24
30,y鱼仔i,,2023年06月24日 17:54
31,祢的轮廓,花有重开日，人无再少年。 再见容易再见难,2023年06月24日 17:24
