_id,name,comment,time
1,刘瑞琦Richael,你们的留言我都看了，很开心，谢谢,2018年5月19日
2,你有看到我的小熊吗_,这首歌和超时空同居真的是超搭 希望彼此相爱的两人不要在同一个时空里面错过,2018年5月18日
3,小眼儿怪,在电影院憋着哭到整排椅子跟着颤 想要陆石屹的黑卡和别墅 可如果你望着我的眼神是冰冷的 那我还是想要那个气得跳脚骂我老斑鸠、穿着商标撕一半的西服哭着舍不得我离开的陆鸣 你有钱我才答应和你结婚 但…如果你没有钱 我也还是委屈一下自己嫁给你好了 ❤️,2018年5月19日
4,Sa亓,也该收一收这要了命的喜欢了,2018年5月18日
5,万般星河不如你,互相惦记的两个人 不会错过,2018年5月18日
6,愚生,"越是珍视的人，越是小心翼翼，越是患得患失。
多少次责怪自己没出息，然后继续伤春悲秋。
甚至流着泪告诉自己，是你就好。",2018年5月18日
7,等你的双眼陪我看世界,我好想你 隔着屏幕隔着空气 隔着星星隔着银河系 隔着好几百公里,2018年5月18日
8,-Micrazy-,每一个我，每一个自己都是稍纵即逝，下一个自己是全新的——林清玄,2018年5月29日
9,柏先啊,"我们无法记住所有往事，能记住的只有真正重要的回忆。 比如初恋，那时我们好像不懂什么是爱情。现在想想，那时应该是最懂爱的，不然怎么会如此刻骨铭心。 有时彼此相爱的人，却都很擅长让彼此痛苦。尝试挤出点微笑，却也掩不住悲伤。 我伤心的日子里是伤心的颜色，
我欢喜的日子里，
是欢喜的颜色.",2018年5月22日
10,千藜Ciao,很喜欢刘瑞琦的嗓音，慵懒中带点性感，不过比起之前的版本，这新版更轻柔~☺️,2018年5月18日
11,Sylvia没有仙女棒,"如果我们买不起六百块的巧克力蛋糕
我可以吃馒头拌着可可粉
如果哪天我们吃得起六百块的巧克力蛋糕了
而你不是你
那我就什么都不要了",2018年5月19日
12,如_你一般的人儿,很多女生都是谷小焦，喜欢钱是真的，选择了爱情也是真的。,2018年5月22日
13,Ankaid,以后对我来说太远了，你的以后和我的以后或许毫不相干 。,2018年5月18日
14,帅的被人砍一,分手时，她带走了所有的口罩……,2020年7月12日
15,所以a-,所以妈妈为什么总说奶奶的坏话，而爸爸却不说外婆的坏话呢？,2020年8月11日
16,夜雨楼台阁,我也想,2023年06月25日 21:42
17,TIanTianana,有时候失去反而是一种福报,2023年06月25日 20:34
18,PGchris3,直到现在我还是不明白 明明我表现得那么恨你 你为什么还要出现在我的梦里,2023年06月25日 20:31
19,秋微凉-Y,我灰蒙蒙的 像下过雨的天空,2023年06月25日 20:10
20,鳗鱼干_,一天一月一起一年 像不像永远@随风去9,2023年06月25日 19:20
21,J_v_Ling,好无语啊，这么好听的歌你们能不能别在评论区嘘寒问暖啊，几年前的评论区都还很干净，把你们那些文案都拿到别的地方去写行不行,2023年06月25日 19:17
22,永恒_bOHE,从我跟她分手后 我偶尔会想起她 一听房间就想哭,2023年06月25日 19:17
23,心中已无怨言,希望你一直像没有烦恼的小孩这样 开心快乐,2023年06月25日 18:38
24,小茹宝6,有我没我都一样不是吗,2023年06月25日 18:38
25,AspireEarnestly,有时候失去反而是一种福报,2023年06月25日 18:17
26,佳节_-,别再错过,2023年06月25日 18:12
27,迷人的土豆007,生日快乐,2023年06月25日 17:44
28,妮妮_QT4Z,[多多无语][多多无语][多多无语][多多无语][多多无语][多多无语][多多无语]cpdd,2023年06月25日 17:29
29,困困琴_12,"夜晚状态:好想谈恋爱
面对好朋友:给我找男朋友
朋友劝你社交:我有社恐啊
网上看到帅哥:你好结婚
现实遇到帅哥:我不配别烦我",2023年06月25日 17:29
30,玄烨S6,"因为有你在身边，
就不再感觉到害怕。",2023年06月25日 16:24
31,吃香菜的Y,自己的路自己走 加油,2023年06月25日 15:51
32,Kesnga,为什么一定要否定自己呢 大胆一点 往前看,2023年06月25日 15:48
