_id,name,comment,time
1,湿头发的夏天,所以为了发新歌盆栽硬是拍了一部剧,2023年6月23日 13:41
2,念c-,卧槽lili也太会唱了。。。我严重怀疑这部烂剧是为了给他当歌手铺路,2023年06月24日 00:57
3,今天和戳鹅抱抱了吗,听了这首我明白了为什么这次要提前剧集发了这歌词真的让我很想马上看到第4集,2023年6月23日 13:07
4,青青草原懒大王__,丫鬟们不在就好了,2023年6月23日 15:33
5,payuyu,lily声线真的蛮好的……完全没想到是模特背景,2023年06月24日 15:10
6,TheWeeknd_________,哈哈急眼了啊,2023年06月24日 10:59
7,贰仟-----,莉莉德普真的不考虑走歌手路线吗,2023年06月25日 20:27
8,泷泽萝辣妹,好汀,2023年06月25日 18:45
9,妮妮_QT4Z,[西西发怒][西西发怒][西西发怒][西西发怒][西西发怒][西西发怒][西西发怒]cpdd,2023年06月25日 17:35
10,Stewart-----,歌名,2023年06月25日 16:43
11,念c-,开头是莉莉,2023年06月25日 15:33
12,手排琴结果Screamo,[西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智],2023年06月25日 15:28
13,手排琴结果Screamo,,2023年06月25日 14:59
14,Halyaya_Choo,艺术追随者报到！,2023年06月25日 14:28
15,Halyaya_Choo,真的很她,2023年06月25日 14:28
16,The_ZZhang,你糊涂啊盆栽，为啥要拍这个剧，还和某人有对手戏….,2023年06月25日 13:52
17,____Yuck,听,2023年06月25日 13:28
18,山海深藏爰意,10.曾经以为校服是一种约束 现在才知 那才是最无忧无虑的日子.,2023年06月25日 13:05
19,17_Detachment,剧我一集都不看。歌我一首都不落,2023年06月25日 13:04
20,山海深藏爰意,9.毕业啦 不知道下次挽着你的手 去厕所是什么时候.,2023年06月25日 13:04
21,山海深藏爰意,8.后来我见的所有晚霞 都没有晚自习的晚霞那么美.,2023年06月25日 13:03
22,山海深藏爰意,7.老师没骗我们 一年真的很短.,2023年06月25日 13:02
23,山海深藏爰意,6.不只是朋友更是我的整个青春.,2023年06月25日 13:01
24,山海深藏爰意,5.祝散伙的是盛夏而不是我们.,2023年06月25日 13:01
25,山海深藏爰意,4.即将分道扬镳我的朋友们.,2023年06月25日 12:59
26,Fel1ux,别在这理发店,2023年06月25日 12:59
27,山海深藏爰意,3.今年毕业季 我们是主角.,2023年06月25日 12:58
28,山海深藏爰意,2.在这蝉鸣的夏天最后一面.,2023年06月25日 12:57
29,Fel1ux,男女主合作的歌无人问津 隔壁已经被饭圈攻占,2023年06月25日 12:57
30,山海深藏爰意,1.会重逢吗.,2023年06月25日 12:55
31,山海深藏爰意,10.可是这一路上来来往往的人很多 可现在你还在.,2023年06月25日 12:54
32,山海深藏爰意,9.校园生活冷冰冰 但是有你们在.,2023年06月25日 12:53
33,山海深藏爰意,8.还会重逢吗 青春的过路人.,2023年06月25日 12:52
34,山海深藏爰意,7.一不小心跟我的饭搭子结识1年啦.,2023年06月25日 12:51
35,山海深藏爰意,6.青春永不落幕 少年永远风华正茂.,2023年06月25日 12:48
36,山海深藏爰意,5.如果有缘 希望我们再次肩并肩.,2023年06月25日 12:47
37,山海深藏爰意,4.以后的晚自习不能一起啦.,2023年06月25日 12:46
38,山海深藏爰意,3.六年4班没有完结篇.,2023年06月25日 12:45
39,山海深藏爰意,2.该怎么形容这一年呢.,2023年06月25日 12:44
40,山海深藏爰意,1.校园剧 咔.,2023年06月25日 12:42
41,山海深藏爰意,10.好的坏的都留在这些年啦 这次真的要再见了.,2023年06月25日 12:41
42,山海深藏爰意,9.今天天气很好 下午没有课 以后也不会有了.,2023年06月25日 12:40
43,山海深藏爰意,4.上课铃又响了 青春勿忙.,2023年06月25日 12:39
44,山海深藏爰意,3.始于夏天 也终于夏天.,2023年06月25日 12:36
45,_沒人在,前两句听的我一激灵，好像傻脸。,2023年06月25日 12:10
46,烟雨索清秋,日推我盆栽[多多大笑],2023年06月25日 11:49
47,TheWeeknd_________,是大妈金珍妮,2023年06月25日 11:34
48,loveandwarr,女声应该是ramsey的吧，听了她双城之战那首goodbye，嗓音一样的,2023年06月25日 11:10
49,ElleLee_,angel,2023年06月25日 08:45
50,Lhvon,所以这部剧诞生的原因是盆栽想发歌+Lily想唱歌吗,2023年06月25日 08:36
51,山海深藏爰意,8.再次踏入校园了也许就没有你的身影.,2023年06月25日 08:31
52,山海深藏爰意,7.这次 真的成为了老师嘴里的上一届.,2023年06月25日 08:29
53,山海深藏爰意,6.一直盼着毕业的你为突然流泪.,2023年06月25日 08:27
54,山海深藏爰意,6.一直盼着毕业的你为突然流泪.,2023年06月25日 08:27
55,山海深藏爰意,5.只要想念还在 就不算分别.,2023年06月25日 08:26
56,扣泥奇蛙_,林萧你……,2023年06月25日 08:09
57,艾维奇的歌很好听,mike dean你是我的神！,2023年06月25日 01:24
58,Teixobactinn,❦,2023年06月25日 01:16
59,KObyy_,6,2023年06月25日 00:48
60,Arianlana,lily其实可以完全当歌手啊，这声线嗓音我太爱了🤧,2023年06月25日 00:23
61,沢野Zoe,莉莉真的有点子实力在身上的，唱歌跳舞演技样样在线，圈粉了,2023年06月25日 00:22
62,沢野Zoe,莉莉真的有点子实力在身上的，唱歌跳舞演技样样在线，圈粉了,2023年06月25日 00:20
63,沢野Zoe,她主业其实是演员,2023年06月25日 00:19
64,bright2me,这几首歌莉莉确实不错👌盆栽还是唱歌吧 求你了,2023年06月24日 23:05
65,-徐策,没有滞涨洗地的评论区好看多了,2023年06月24日 23:04
66,刘yao源,女声是lily还是ramsey呀,2023年06月24日 22:23
67,热心市民李某,盆栽更印度了,2023年06月24日 21:59
68,q讨厌哈密瓜,干净的评论区🫰🏻,2023年06月24日 21:00
69,万能战斗姬,hello angle,2023年06月24日 19:23
70,Susansue_,lily嗓子真的有点少年感 虽然年纪确实也不大 音源很舒服听着,2023年06月24日 18:59
