_id,name,comment,time
1,高冷拽酷宇少,694分 终于！终于！上岸了！,2023年06月24日 23:06
2,伯贤是瓦的,蹲个位置感觉会火,2023年06月25日 19:20
3,Lhljyy,海豚音太溜了,2023年06月25日 18:47
4,网易云-周树人,我在人海等你的信寄来.,2023年06月25日 18:32
5,W小姐--5,有没有可能那是张靓颖,2023年06月25日 17:55
6,妮妮_QT4Z,cpdd[西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智][西西机智],2023年06月25日 17:22
7,无情大火车,没想到,2023年06月25日 16:45
8,xyz_p,[云比心],2023年06月25日 15:50
9,手排琴结果Screamo,[多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻],2023年06月25日 15:43
10,手排琴结果Screamo,[多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜],2023年06月25日 15:14
11,手排琴结果Screamo,[多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻][多多亲吻],2023年06月25日 14:45
12,易烊千玺小迷妹4,张紫宁的声线真的很好听，且很有力量,2023年06月25日 14:41
13,楠凉H,总有人会为你而来打开你内心的深海。,2023年06月25日 14:01
14,玫瑰纪_jmtA,赵磊张紫宁,2023年06月25日 13:40
15,唔唔唔唔唔唔_a,紫宁唱的好好听，被这首歌治愈了🥰,2023年06月25日 13:13
16,什么时候陪我去看海,张紫宁的声线真的温柔又坚定,2023年06月25日 10:52
17,llts008,把赵磊取消了，这首歌就完美了！,2023年06月25日 10:36
18,王金山峰,,2023年06月25日 08:38
19,笙歌万里wl,热死了，来个人冷战。,2023年06月25日 02:48
20,Hiuxuen,喜欢,2023年06月25日 02:07
21,宇宙超级无敌大帅比就是我,不再是深海,2023年06月25日 01:58
22,李日轩,明天高考出分了希望可以有好运气！,2023年06月25日 01:30
23,Challenger_F-,最后那声,2023年06月25日 01:10
24,ILoVeYoUha,恭喜🎉,2023年06月25日 00:12
25,林哥哥哟0804,在状态情绪最最不对的时候，听到这首歌，泪腺一下就松弛了，原本的心绞痛也缓解了很多，故事真的是会带着感情渲染的,2023年06月25日 00:01
26,楠凉H,恭喜🎊,2023年06月24日 23:37
27,伏格格寐,歌曲中的旋律像是一股清风，轻轻吹拂着内心深处的感动和温暖。,2023年06月24日 23:37
28,伏格格寐,这首歌曲散发着一种神秘而悠远的氛围，让人沉迷其中无法自拔。,2023年06月24日 23:36
29,伏格格寐,赵磊,2023年06月24日 23:34
30,高冷拽酷宇少,694分 终于！终于！上岸了！,2023年06月24日 23:06
31,鱼香肉丝_Gst4,海豚音一出，我仿佛看到了平静海面突然跃出一条海豚的画面，鸡皮疙瘩瞬间就起来了。,2023年06月24日 22:16
32,TheMilkyway_欣,走的足够远，你就会遇上你自己[多多比耶],2023年06月24日 22:05
33,Lo森森森_,撒花花(｡･ω･｡)ﾉ♡,2023年06月24日 21:24
34,永远最酷的hhhurriedly,燃起来了！,2023年06月24日 20:59
35,也許丶在,哪怕只有一点点光，都要满怀希望,2023年06月24日 20:56
36,是否会选择你,哎，听了伤感了,2023年06月24日 20:52
37,用户8214406015,好听，循环🔁,2023年06月24日 20:45
38,小曹睡不醒y,加油呀，陌生人,2023年06月24日 20:27
39,忆玉心,这是我收藏的一首好歌，推荐给你们！,2023年06月24日 18:25
40,__从前__,不要急于明白太多道理失去这个年纪本该有的快乐,2023年06月24日 17:00
41,彭犇犇,好听,2023年06月24日 16:12
42,已经很勇敢,打错字了 偷偷听了,2023年06月24日 15:19
43,已经很勇敢,没人听吗 那我头又痛了,2023年06月24日 15:18
44,w皮-fine,戴佩妮和张靓颖终于合作了,2023年06月24日 14:18
45,白开水好甜1,这一期最最好听的歌！！！！！太喜欢了,2023年06月24日 14:06
46,浮了那个生呀,这不叫海豚音这叫阳了,2023年06月24日 13:29
47,高山仰止-七木,好听,2023年06月24日 12:54
48,肥涛涛呜呜,这太绝了好嘛,2023年06月24日 12:32
49,只可以看一下哦,紫宁yyds！,2023年06月24日 12:02
50,泡沐123456789,海豚音,2023年06月24日 11:26
51,Brilla__forever,张靓颖！！！,2023年06月24日 11:18
52,章揩兒,王赫野来,2023年06月24日 10:47
53,陈chenchen丶,我去，太绝了这个高音,2023年06月24日 10:28
54,要努力要优秀要成为光,每个人的内心都是深海，有时暗潮涌动不为人知，有时表面汹涌翻滚旁人避之不及。希望我们都能遇见一个可以互相抚平的唯一，能够被坚定的偏爱。,2023年06月24日 10:04
55,刺激的基础上,好嘞各位哥哥姐姐(*˘︶˘*).｡.:*♡,2023年06月24日 09:41
56,韩俊杰-_-,海豚音！！！,2023年06月24日 09:38
57,GoDJPlayMySong,更适合中国宝宝体质的玛丽亚凯莉,2023年06月24日 09:38
58,碰瓷儿大脑斧,很少听紫宁唱这么爽的歌，开心,2023年06月24日 07:50
59,Seanhengli,Penny,2023年06月24日 07:36
60,正牌七少,这季少见的多位老师一起合作，总体感觉大家的分工明确，互相配合也默契，比较惊喜的是首先就是戴佩妮老师来了，让整个舞台又增加一抹靓丽，再者就是张靓颖老师又现标志性海豚音，这也算圈内独一份的厉害。最初的爱都纯粹，就像舞台上的各位老师对于音乐的态度。,2023年06月24日 07:31
61,野王Nick,加油 紫宁,2023年06月24日 04:44
62,野王Nick,冲呀 张紫宁,2023年06月24日 04:44
63,野王Nick,我为紫宁而来😉,2023年06月24日 04:44
