_id,name,comment,time
1,做我的仙女吧,要批评一下aj了 明明可以做一首更好的歌为什么不能好好写写词呢？自己的verse一段写的全是无意义的 一下把这首歌拉到了二流,2023年06月24日 18:41
2,-讨厌化学题,DDG那一段腔调真的跟盛宇几乎一模一样 一听以为是盛宇在唱,2023年06月24日 21:26
3,皇良浪浪,连口音都用的长沙的😂,2023年06月24日 18:18
4,H2eNr8y,前有psyp二打盛宇 现有aj和果果改编锦上添花 好家伙melo你果真是团宠,2023年06月24日 18:27
5,疾跑刺杀丈母娘,这两段词的割裂感实在是太强太强了,2023年06月24日 19:19
6,moovve,傻哥 随便押韵会产生 problem,2023年06月24日 18:32
7,偢風丶瑟瑟罘趉,j哥套的loco gang词 但不影响听感啊 虽然混音听着很难受 果果用大傻的flow写了梗 那j哥就用最成都的flow秀一段没什么问题 而且最后不是也s/o csccypher的嘛[多多笑哭],2023年06月24日 19:13
8,光明和磊落,很期待这首歌结果有点拉，DDG的歌词起码是回应这件事和这首歌，AJ这段完全凑字数，本来很好话题性的一首歌，整的一点不用心,2023年06月24日 21:14
9,WokenDay明日花,DDG的词拉高了我对这首歌的期待，AnsrJ一出来让我立马坐下。,2023年06月24日 20:29
10,wonde-sa,J哥，有点失望了哦，套了好多词了，你唱的时候我感觉每一段都是听过的，而且这首果果前面挺好的你那段确实垮了点，不是说flow不好但是词真的没有对应这首歌效果就没那么好。不过节目都录完了，我还挺期待j哥你后面的创世纪的，加油，新专辑好好整！,2023年06月24日 19:53
11,我坐在22樓的窗台沉默,口音并不长沙，还是川言，只是用了盛宇的腔调,2023年06月24日 20:14
12,IFD_,第二段在教大傻flow的排法 哈哈,2023年06月24日 20:27
13,黄碧咚,ddg能认真准备aj为什么不能呢 现写一段verse有这么难？,2023年06月24日 20:23
14,11oos_ii,aj能不能重新写个词再发个录音室版 第二段特别特别拉,2023年06月24日 19:33
15,IFD_,他在教大傻flow的排法 哈哈哈,2023年06月24日 20:26
16,Dannypool,aj为啥要套词啊第一段那么牛逼第二段直接跟锦上添花没关系了,2023年06月25日 20:25
17,苦苦小盆友,i,2023年06月25日 20:16
18,Iso-Young,反倒是李尔新让我有些改观,2023年06月25日 20:00
19,我哩宝贝666,md被AJ整无语了。DDG牛逼！,2023年06月25日 20:00
20,A氏大法好,aj呃呃呃呃,2023年06月25日 19:56
21,小二哥哥s,DDG那段很OK,2023年06月25日 19:45
22,Gyyy_YClQ,aj 的嗓音和腔调都是占优势的 就是不明白为什么要套一段不相干的词,2023年06月25日 19:44
23,我哩宝贝666,赞同，本来挺喜欢AJ，这季下来给我整无语了,2023年06月25日 19:43
24,T-bag-19,哈哈哈真有人听大傻啊,2023年06月25日 19:27
