_id,name,comment,time
1,远离坏坏坏女人,初恋 明天 结婚 新郎是我 [西西心动][西西心动],2023年6月21日 12:50
2,Mikey-18,幸福的一直幸福下去 落单的我们一起幻想,2023年6月2日 00:07
3,酒酒-xuannn,我愿称之为 恋爱脑的自我攻略,2023年6月2日 00:20
4,Hhaarper,不是，歌写这么甜，你小子不要命了,2023年6月2日 00:37
5,Tiko不要焦虑,保持上进不能成为你的累赘[多多耍酷],2023年6月2日 00:02
6,1zhixiao楊,救命 这歌有当初19 20年说唱刚兴起的感觉了 真的好甜❤️,2023年6月12日 07:09
7,寻一抹绿色,恋爱了就用这首歌官宣[多多比耶],2023年6月14日 13:51
8,e_首尔草莓派er_,纯爱战神连微信都没留下真的让人心碎,2023年6月3日 08:45
9,想去洱海的少爷,只为你亮灯 我的女嘉宾,2023年6月16日 21:38
10,智仔_jw,不是 要谈几个才能写出这种词啊,2023年6月2日 00:10
11,SevenJ会成为大人物,努努力把幻想变成现实🥰,2023年6月2日 00:09
12,绝情的年,喜欢你是真的 但怕配不上你也是真的.,2023年6月17日 13:02
13,断了的弦x_,这种词是不是非得谈恋爱才能写出来,2023年6月2日 00:43
14,ahohsihsishi,不属于我的男人别太帅,2023年6月21日 17:54
15,权鼷,都不主动 那谁来主动 错过呗.,2023年6月19日 18:00
16,昵称全被占用了我的天,雀食甜👅[多多比耶],2023年06月25日 20:00
17,乱想_0610,还会有下次的,2023年06月25日 19:12
18,乱想_0610,日推！,2023年06月25日 19:11
19,雯雯_T3ct,真心找个男朋友一起听歌dd,2023年06月25日 19:08
20,小王的夏日心动日记,啥意思,2023年06月25日 18:58
21,EasyGame404,究竟谈一场多甜的恋爱才能写出这么甜的歌,2023年06月25日 18:48
22,Sys佘,求伴奏,2023年06月25日 18:46
23,长安不起风_U,说我变了的时候，你应该坐下来听听我的委屈.,2023年06月25日 18:27
24,白迁月,祝99,2023年06月25日 18:21
25,小shuai3,在网上好不容易建立起来的色批人设 结果私下里被扒出来是个纯情男孩 该死 好像混不下去了,2023年06月25日 18:17
26,需要驱蚊贴的吞饭兽,哎嘿嘿可爱宝宝(´｡✪ω✪｡｀),2023年06月25日 17:42
27,冥王星与兔,发现齐夫人了,2023年06月25日 17:26
28,需要驱蚊贴的吞饭兽,救命等我们一周年我就用这首歌呜呜呜呜呜恋爱脑就是我我就是恋爱脑库库买谷子啊啊啊啊啊啊谁都不要管我啦[多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多可怜][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭],2023年06月25日 17:23
29,猫骑士_,有谁听过这首歌的原版哈哈，原版是个很emo的歌啊，这硬生生的改成这么甜的歌，人才啊啊啊啊,2023年06月25日 17:02
30,手排琴结果Screamo,[多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭][多多大哭],2023年06月25日 15:43
31,LRISszz,恭喜恭喜,2023年06月25日 14:32
32,求人不如裘己,掉进漩涡的感觉,2023年06月25日 13:47
33,羅宇会好好,泰潮了,2023年06月25日 13:31
34,DavidGssssssssss,多看看三流霸道总裁恋爱小说就可以了 土鳖,2023年06月25日 13:08
35,写进歌词,@_i唯1 [多多大哭][多多大哭][多多大哭][多多大哭][多多大哭],2023年06月25日 13:03
36,柒誓i,我也,2023年06月25日 12:57
37,哦少来管我,如果世界太吵 那我们就躲起来悄悄幸福 ૮₍ ˃̵ᴗ˂̵₎ა,2023年06月25日 12:49
38,哦少来管我,如果世界太吵 那我们就躲起来悄悄幸福 ૮ ´͈ ᗜ `͈ ა♡,2023年06月25日 12:48
39,落霞云归归,可恶！让你小子装到了,2023年06月25日 12:48
40,Ling吟,哈哈哈哈哈哈哈,2023年06月25日 12:45
41,故野_ijgr,甜拉丝了兄弟😢,2023年06月25日 12:40
42,残雪未融的初春,吵！好幸福！,2023年06月25日 12:01
43,galaxy_system,"把左手 把右手
大拇指 → 往这划 ← 大拇指
放这里 放这里",2023年06月25日 11:39
