_id,name,comment,time
1,SMIL1NGFACE,忘掉过去 什么东西都丢了 我什么都无所谓,2018年3月2日
2,千夏由依,"他本来全身是光
就那么一瞬间 突然就黯淡了
成为宇宙里的一颗尘埃
我努力回想起他全身是光的样子
却怎么都想不起来
后来发现 那是我第一次见到他时
我眼里的光.",2018年3月7日
3,苙先生,现在的喜欢好廉价，好友删了就什么都断了.,2018年3月11日
4,云的侧面0525,当我听到14秒无所谓我就又亲切又很孤独，距离乌鲁木齐3694公里的魔都上海我好想家。虽然这首曲子的评论到了999＋ ，我的评论也会沉没到底。那有咋了，求吗？这个世界，越来越多的人发现了我曾发现的美，越来越多的人懂得了这首曲子，就是懂得了寂寞的我。,2018年3月6日
5,悲伤的馕,听老妈说过最经典的一句话她说:你们这带人呐，就是活的太明白了~所以什么都得不到！我们当年什么都稀里糊涂的，该结婚结婚，该工作工作。现在什么都有。大智若愚，智叟不智，愚公不愚。,2018年3月13日
6,我就是马英伦,寂寞先生是哪一位？嗯，我算一个,2017年11月1日
7,帐号已注销,见过你爱我的样子 所以确定你不爱我了,2018年3月15日
8,Wwwwwwwwwwwwwwwwwwxy,"二十多岁，迷茫又着急
想要车子，房子
想要旅行，想要享受生活
这么浮躁。却想要看透这生活
如果有一天让心动的再也感动不了
愤怒的再也激怒不了
伤心的再也不能流泪
便知道这时光这生活给了什么",2018年3月12日
9,嗯我好想你,说片面是熬夜 说实在是失眠 说实话是想你,2018年3月17日
10,敬河山,无所谓三个字只会从有所谓的人口中说出,2018年3月15日
11,一口朗姆,我可以脏一点，不讲究，乱七八糟，甚至血气盖顶，斧钺加身，你不行，你一定要一尘不染，干干净净的，泠泠若泉，皎皎如月，九天云君一般，这样哪怕我走进深渊，堕入泥沼，千夫所指，万人唾骂，在风雨如晦中，还是能一眼看见你。,2018年3月2日
12,小慕_WF,我喜欢一个姑娘 她很漂亮也很可爱 但是我不太了解她的生活 而自己总想给她一个拥抱永不分开 呵原地想想他在南方而我在北方 就这样继续喜欢爱着她吧也许是她一个小小的依靠 他在那边有没有对象这些我都无所谓 因为喜欢。,2018年3月26日
13,Yyy_lll_24,仿佛那段时间互相相爱的样子都是演的，可却真实到我自己也分别不出来是假。,2018年4月6日
14,我似陈冠希,我想我们的关系应该是这样的，如果以后你不主动找我，我这辈子都不会再与你有交集。但只要你与我说话，我看见了一定秒回，或者你说你想见我，就算是上刀山下火海我也会以最快的速度出现在你的面前，但如果你不找我，我应该真的不会出现在你的世界里了,2018年3月17日
15,女悲,原来男孩子说的一辈子是767天。,2020年5月24日
16,妮妮_QT4Z,cpdd,2023年06月25日 17:38
17,iddGx,为什么都是因为爱情 不像我为了钱,2023年06月25日 17:23
18,覃家大小姐qin,不想怎样 不必怎样,2023年06月25日 16:03
19,Ybelllllllll,无所谓,2023年06月25日 15:50
20,手排琴结果Screamo,[多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过][多多难过],2023年06月25日 15:32
21,手排琴结果Screamo,,2023年06月25日 15:02
22,2001无知少年,做人开心最重要,2023年06月25日 14:35
23,2001无知少年,开心最重要,2023年06月25日 14:35
24,Lo_k7,你会怀念的 那个女孩叽叽喳喳 喋喋不休的和你说话 她只想和你说说话 后来她再也不想开口了,2023年06月25日 12:22
25,礼貌的smile,加油加油呀，好好生活,2023年06月25日 12:03
26,礼貌的smile,加油呀,2023年06月25日 12:03
27,假装是靓仔,共勉,2023年06月25日 08:36
28,聪明大头本特利,不想让自己再纠结于一个人爱不爱我，舍不舍得为我放弃点什么，这个世界不能少了恋爱，也不只有恋爱，一定要多爱自己,2023年06月25日 02:43
29,5una,2023年6月25日，分开了4个月10天，我还在听，我还放不下她,2023年06月25日 01:42
30,故_城,无所谓 啊啊啊啊啊啊啊啊啊啊啊啊啊啊，,2023年06月25日 01:36
31,绫翎林,任何事情都可以无所谓！,2023年06月25日 01:10
32,于莘儿,2023了都，还在听,2023年06月24日 23:58
33,老实人不会输,戒色，一个赞一天[多多耍酷],2023年06月24日 22:55
34,花海-ia,无所谓,2023年06月24日 22:37
35,ZHOUBENJIA8,清醒，知趣，明得失，知进退,2023年06月24日 21:32
36,烂帐号,23,2023年06月24日 21:29
37,烂帐号,这首歌的要是纯音乐很自愈,2023年06月24日 21:29
